cue,tar,corrAns,targOrientation,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,thisRow.t,notes,PracInstruc.started,pracText1.started,pracResp1.started,PracInstruc.stopped,PracInstruct2.started,practInst2.started,practResp2.started,PracInstruct2.stopped,fixation.started,image.started,image.stopped,fixation.stopped,fixFuration,trial.started,cues.started,fixationshort.started,cues.stopped,target.started,resp.started,fixationshort.stopped,target.stopped,resp.stopped,trial.stopped,resp.keys,resp.corr,feedback.started,text.started,text.stopped,feedback.stopped,resp.rt,resp.duration,MainInstruc.started,mainInst.started,instResp.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,Rest.started,rest.started,restResp.started,Rest.stopped,MentalFatigue.started,FatigueQ.started,textbox.started,FatigueEnd.started,EndClick.started,MentalFatigue.stopped,textbox.text,EndClick.x,EndClick.y,EndClick.leftButton,EndClick.midButton,EndClick.rightButton,EndClick.time,EndClick.clicked_name,End.started,endText.started,endKey.started,End.stopped,participant,week,age,gender,race/ethnicity,cognitive health history,date,expName,psychopyVersion,frameRate,expStart,
blank.png,neutralRight.png,right,0,,,,,0,0,0,0,1,17,65,43,246.02882790006697,,,,,,,,,,246.01723110023886,246.02882790006697,246.52847860008478,246.51266589947045,0.5,246.51270319987088,246.52847860008478,246.52847860008478,246.6282556997612,247.01213799975812,247.01213799975812,247.02886199951172,,,247.68135209940374,right,1,,,,,0.6583519000560045,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
blank.png,incongLeft.png,left,0,,,,,0,0,0,0,1,18,66,19,247.69538749940693,,,,,,,,,,247.68281119968742,247.69538749940693,248.19540339987725,248.18081719987094,0.5,248.1808775998652,248.19540339987725,248.19540339987725,248.2950935997069,248.69573070015758,248.69573070015758,248.69573070015758,,,250.03071250021458,left,1,,,,,1.3267002999782562,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
centre.png,congLeft.png,left,0,,,,,0,0,0,0,1,19,67,2,250.04537199996412,,,,,,,,,,250.03236840013415,250.04537199996412,250.54534209985286,250.5311747994274,0.5,250.53125690016896,250.54534209985286,250.54534209985286,250.64533249940723,251.04563589952886,251.04563589952886,251.04563589952886,,,251.6819660998881,left,1,,,,,0.6325182002037764,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
upper.png,congLeft.png,left,0,,,,,0,0,0,0,1,20,68,0,251.6954637998715,,,,,,,,,,251.68357549980283,251.6954637998715,252.195358899422,252.1811232995242,0.5,252.18120490014553,252.195358899422,252.195358899422,252.29547659959644,252.69551869947463,252.69551869947463,252.69551869947463,,,253.61474050022662,left,1,,,,,0.9104594001546502,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
lower.png,neutralRight.png,left,180,,,,,0,0,0,0,1,21,69,44,253.62873139977455,,,,,,,,,,253.6163157997653,253.62873139977455,254.0785558996722,254.0635722996667,0.45,254.0636211996898,254.0785558996722,254.0785558996722,254.1787785999477,254.5786824002862,254.5786824002862,254.5786824002862,,,255.24912689998746,left,1,,,,,0.6634798003360629,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
both.png,congRight.png,right,0,,,,,0,0,0,0,1,22,70,9,255.26199890021235,,,,,,,,,,255.2505319993943,255.26199890021235,255.6618131995201,255.64743969962,0.4,255.64751099981368,255.6618131995201,255.6618131995201,255.76197529956698,256.16185589972883,256.16185589972883,256.16185589972883,,,256.93077589944005,right,1,,,,,0.7660540994256735,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
centre.png,congRight.png,right,0,,,,,0,0,0,0,1,23,71,10,256.9452743995935,,,,,,,,,,256.9318565996364,256.9452743995935,257.3451936999336,257.33104079961777,0.4,257.3311203001067,257.3451936999336,257.3451936999336,257.4448595996946,257.84517410025,257.84517410025,257.84517410025,,,258.312930399552,right,1,,,,,0.45324889943003654,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
upper.png,congRight.png,right,0,,,,,0,0,0,0,1,24,72,8,258.3285500993952,,,,,,,,,,258.3140201997012,258.3285500993952,258.87853049952537,258.86326389946043,0.55,258.8633209001273,258.87853049952537,258.87853049952537,258.97843400016427,259.3787692002952,259.3787692002952,259.3787692002952,,,259.81550339981914,right,1,,,,,0.43385220039635897,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
lower.png,congLeft.png,right,180,,,,,0,0,0,0,1,25,73,4,259.828484499827,,,,,,,,,,259.81692590005696,259.828484499827,260.27830090001225,260.2622175998986,0.45,260.26225809939206,260.27830090001225,260.27830090001225,260.37837249971926,260.7618870995939,260.7618870995939,260.77849439997226,,,261.2486597998068,right,1,,,,,0.4778746999800205,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
blank.png,incongRight.png,right,0,,,,,0,0,0,0,1,26,74,27,261.26174109987915,,,,,,,,,,261.24997560027987,261.26174109987915,261.81185499951243,261.7965097995475,0.55,261.79656360019,261.81185499951243,261.81185499951243,261.91162780020386,262.31176479998976,262.31176479998976,262.31176479998976,264.01191169954836,264.01191169954836,263.99585499987006,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
both.png,incongRight.png,left,180,,,,,0,0,0,0,1,27,75,29,264.01191169954836,,,,,,,,,,263.99692589975893,264.01191169954836,264.41176979988813,264.3967802999541,0.4,264.3968436997384,264.41176979988813,264.41176979988813,264.5118933999911,264.9117988999933,264.9117988999933,264.9117988999933,,,265.94711750000715,left,1,,,,,1.0306835994124413,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
both.png,neutralRight.png,right,0,,,,,0,0,0,0,1,28,76,41,265.9618945000693,,,,,,,,,,265.948493800126,265.9618945000693,266.46149559970945,266.4468179997057,0.5,266.4469003994018,266.46149559970945,266.46149559970945,266.56105779949576,266.9617572994903,266.9617572994903,266.9617572994903,,,267.56362960021943,right,1,,,,,0.5932681998237967,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
blank.png,congRight.png,right,0,,,,,0,0,0,0,1,29,77,11,267.5782707994804,,,,,,,,,,267.5651463996619,267.5782707994804,268.12814390007406,268.11236419994384,0.55,268.1124045001343,268.12814390007406,268.12814390007406,268.228597600013,268.61186159960926,268.61186159960926,268.6284111998975,,,269.16405809950083,right,1,,,,,0.5372024001553655,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
centre.png,incongRight.png,left,180,,,,,0,0,0,0,1,30,78,30,269.1779704997316,,,,,,,,,,269.16554949991405,269.1779704997316,269.73119609989226,269.72392939962447,0.55,269.72395189944655,269.73119609989226,269.73119609989226,269.8452188000083,270.22813569940627,270.22813569940627,270.24512990005314,,,271.4147974997759,left,1,,,,,1.1819057995453477,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
both.png,neutralLeft.png,left,0,,,,,0,0,0,0,1,31,79,33,271.4281986998394,,,,,,,,,,271.41647509951144,271.4281986998394,271.87793659977615,271.8630237998441,0.45,271.86308629997075,271.87793659977615,271.87793659977615,271.97837419994175,272.3781123999506,272.3781123999506,272.3781123999506,,,273.0654504997656,left,1,,,,,0.6733111003413796,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
centre.png,incongLeft.png,left,0,,,,,0,0,0,0,1,32,80,18,273.0778935002163,,,,,,,,,,273.0668887998909,273.0778935002163,273.5279236994684,273.5136033995077,0.45,273.5136668002233,273.5279236994684,273.5279236994684,273.628373099491,274.02815330028534,274.02815330028534,274.02815330028534,,,274.7306412002072,left,1,,,,,0.6920659998431802,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
centre.png,neutralLeft.png,left,0,,,,,0,0,0,0,1,33,81,34,274.74505340028554,,,,,,,,,,274.73223499953747,274.74505340028554,275.24464389961213,275.2296672994271,0.5,275.22972430009395,275.24464389961213,275.24464389961213,275.34482579957694,275.74508529994637,275.74508529994637,275.74508529994637,,,276.2812491999939,left,1,,,,,0.5205699000507593,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
lower.png,neutralLeft.png,right,180,,,,,0,0,0,0,1,34,82,36,276.29478009976447,,,,,,,,,,276.28299139998853,276.29478009976447,276.7944446997717,276.7784319994971,0.5,276.77846219949424,276.7944446997717,276.7944446997717,276.8949552997947,277.27783379983157,277.27783379983157,277.2949815997854,,,277.84744870010763,right,1,,,,,0.5561240995302796,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
both.png,incongRight.png,right,0,,,,,0,0,0,0,1,35,83,25,277.8613610994071,,,,,,,,,,277.8490873994306,277.8613610994071,278.26129740010947,278.24661459960043,0.4,278.2466787993908,278.26129740010947,278.26129740010947,278.36127990018576,278.7613113000989,278.7613113000989,278.7613113000989,,,280.1800325997174,right,1,,,,,1.4137289999052882,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
both.png,incongLeft.png,left,0,,,,,0,0,0,0,1,36,84,17,280.1946438997984,,,,,,,,,,280.1814430002123,280.1946438997984,280.6946636000648,280.6794392000884,0.5,280.6794932000339,280.6946636000648,280.6946636000648,280.79475330002606,281.1949741002172,281.1949741002172,281.1949741002172,,,282.14732620026916,left,1,,,,,0.9496395997703075,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
blank.png,congLeft.png,left,0,,,,,0,0,0,0,1,37,85,3,282.16148789972067,,,,,,,,,,282.1486348994076,282.16148789972067,282.56113849952817,282.5466540995985,0.4,282.546717999503,282.56113849952817,282.56113849952817,282.6609982000664,283.0615435000509,283.0615435000509,283.0615435000509,,,283.7304557999596,left,1,,,,,0.6525555001571774,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
both.png,congLeft.png,left,0,,,,,0,0,0,0,1,38,86,1,283.74477099999785,,,,,,,,,,283.73231470026076,283.74477099999785,284.29451599996537,284.27956070005894,0.55,284.2796181999147,284.29451599996537,284.29451599996537,284.3947652997449,284.7948444997892,284.7948444997892,284.7948444997892,,,285.3646794995293,left,1,,,,,0.5528894998133183,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
both.png,neutralLeft.png,right,180,,,,,0,0,0,0,1,39,87,37,285.37784969992936,,,,,,,,,,285.36655629985034,285.37784969992936,285.82791410014033,285.813096200116,0.45,285.8131607994437,285.82791410014033,285.82791410014033,285.9277917994186,286.3279357003048,286.3279357003048,286.3279357003048,,,286.9481557002291,right,1,,,,,0.6047144001349807,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
lower.png,incongLeft.png,right,180,,,,,0,0,0,0,1,40,88,20,286.96113409940153,,,,,,,,,,286.94975349958986,286.96113409940153,287.5111111002043,287.49562389962375,0.55,287.49566650018096,287.5111111002043,287.5111111002043,287.61126859951764,288.0111839994788,288.0111839994788,288.0111839994788,,,288.81440189946443,right,1,,,,,0.7981818001717329,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
both.png,incongLeft.png,right,180,,,,,0,0,0,0,1,41,89,21,288.8277151994407,,,,,,,,,,288.8157417997718,288.8277151994407,289.377682399936,289.363442200236,0.55,289.3635136997327,289.377682399936,289.377682399936,289.4777549998835,289.8777337996289,289.8777337996289,289.8777337996289,,,290.51513169985265,right,1,,,,,0.6252883998677135,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
centre.png,congRight.png,left,180,,,,,0,0,0,0,1,42,90,14,290.52753749955446,,,,,,,,,,290.5184313999489,290.52753749955446,290.9777234001085,290.962800799869,0.45,290.9628627002239,290.9777234001085,290.9777234001085,291.0777396997437,291.4777317997068,291.4777317997068,291.4777317997068,,,292.197215099819,left,1,,,,,0.7041237996891141,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
both.png,congRight.png,left,180,,,,,0,0,0,0,1,43,91,13,292.2109864000231,,,,,,,,,,292.1988367000595,292.2109864000231,292.66086480021477,292.64660870004445,0.45,292.64668979961425,292.66086480021477,292.66086480021477,292.7612562002614,293.16110750008374,293.16110750008374,293.16110750008374,,,293.6140187997371,left,1,,,,,0.44080989994108677,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
upper.png,incongRight.png,right,0,,,,,0,0,0,0,1,44,92,24,293.62747489940375,,,,,,,,,,293.6158769996837,293.62747489940375,294.1775655001402,294.1621236996725,0.55,294.16217679996043,294.1775655001402,294.1775655001402,294.27772840019315,294.67782029975206,294.67782029975206,294.67782029975206,,,295.78028699941933,right,1,,,,,1.0975393000990152,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
centre.png,neutralRight.png,left,180,,,,,0,0,0,0,1,45,93,46,295.79437089990824,,,,,,,,,,295.78164799977094,295.79437089990824,296.1941775996238,296.17931280005723,0.4,296.1793766999617,296.1941775996238,296.1941775996238,296.2943724999204,296.69463200028986,296.69463200028986,296.69463200028986,,,297.44544219970703,left,1,,,,,0.7445847000926733,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
blank.png,neutralLeft.png,left,0,,,,,0,0,0,0,1,46,94,35,297.460765699856,,,,,,,,,,297.44672810006887,297.460765699856,298.0107857994735,297.9955835994333,0.55,297.9956387002021,298.0107857994735,298.0107857994735,298.11076799966395,298.5109380995855,298.5109380995855,298.5109380995855,,,299.06277649942786,left,1,,,,,0.5347137004137039,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
centre.png,neutralRight.png,right,0,,,,,0,0,0,0,1,47,95,42,299.0773018999025,,,,,,,,,,299.06428330019116,299.0773018999025,299.52758799958974,299.51254540029913,0.45,299.51260400004685,299.52758799958974,299.52758799958974,299.6276706997305,300.0273885997012,300.0273885997012,300.0273885997012,,,300.8635098999366,right,1,,,,,0.8275146996602416,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.8646472999826,300.8773779999465,300.8773779999465,327.36242489982396,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
both.png,incongRight.png,right,0,,,,,1,0,1,0,0,0,0,25,327.3855453999713,,,,,,,,,,327.3818485997617,327.3855453999713,327.7933037998155,327.77854359988123,0.4,327.77861300017685,327.7933037998155,327.7933037998155,327.89382989984006,328.29354429990053,328.29354429990053,328.29354429990053,,,329.8119305996224,right,1,,,,,1.5089769000187516,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
centre.png,incongRight.png,left,180,,,,,1,0,1,0,0,1,1,30,329.82689750008285,,,,,,,,,,329.81352519989014,329.82689750008285,330.2263209996745,330.2119722003117,0.4,330.2120431000367,330.2263209996745,330.2263209996745,330.326881499961,330.7265582997352,330.7265582997352,330.7265582997352,,,331.6624537995085,right,0,,,,,0.9230800997465849,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
centre.png,incongRight.png,right,0,,,,,1,0,1,0,0,2,2,26,331.6767937000841,,,,,,,,,,331.6639029001817,331.6767937000841,332.1764503996819,332.1624341001734,0.5,332.16250449977815,332.1764503996819,332.1764503996819,332.27689769957215,332.6768100000918,332.6768100000918,332.6768100000918,,,333.51293789967895,right,1,,,,,0.8254613997414708,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
upper.png,neutralLeft.png,left,0,,,,,1,0,1,0,0,3,3,32,333.526740799658,,,,,,,,,,333.51459849998355,333.526740799658,334.07669979985803,334.0624770997092,0.55,334.0625692997128,334.07669979985803,334.07669979985803,334.17667039949447,334.5766214998439,334.5766214998439,334.5766214998439,,,335.1120953001082,left,1,,,,,0.5332658002153039,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
lower.png,incongRight.png,left,180,,,,,1,0,1,0,0,4,4,28,335.1266714995727,,,,,,,,,,335.11324710026383,335.1266714995727,335.5765399998054,335.5629650996998,0.45,335.56304639950395,335.5765399998054,335.5765399998054,335.6766512999311,336.0769357997924,336.0769357997924,336.0769357997924,,,337.0633934997022,left,1,,,,,0.9838047996163368,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
blank.png,neutralRight.png,left,180,,,,,1,0,1,0,0,5,5,47,337.0766829997301,,,,,,,,,,337.0648930994794,337.0766829997301,337.4765149997547,337.4609628999606,0.4,337.46100919973105,337.4765149997547,337.4765149997547,337.5765284001827,337.9595280997455,337.9595280997455,337.9767070002854,,,338.4966289997101,left,1,,,,,0.5207460997626185,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
both.png,congLeft.png,right,180,,,,,1,0,1,0,0,6,6,5,338.5100448997691,,,,,,,,,,338.4985370002687,338.5100448997691,339.009763199836,338.99325499963015,0.5,338.9932655999437,339.009763199836,339.009763199836,339.1094891997054,339.4933123998344,339.4933123998344,339.5099682994187,,,340.1116086002439,right,1,,,,,0.6124558998271823,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
blank.png,incongLeft.png,right,180,,,,,1,0,1,0,0,7,7,23,340.12660349998623,,,,,,,,,,340.11294879950583,340.12660349998623,340.6761937998235,340.6615904001519,0.55,340.6616615001112,340.6761937998235,340.6761937998235,340.77625539992005,341.1764744995162,341.1764744995162,341.1764744995162,,,341.82901780027896,right,1,,,,,0.6448419000953436,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
centre.png,congLeft.png,left,0,,,,,1,0,1,0,0,8,8,2,341.84334939997643,,,,,,,,,,341.8306614002213,341.84334939997643,342.29316989984363,342.2766412002966,0.45,342.2766567999497,342.29316989984363,342.29316989984363,342.3934923000634,342.7767308000475,342.7767308000475,342.7931805001572,,,343.41269369982183,left,1,,,,,0.623008000664413,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
both.png,congRight.png,left,180,,,,,1,0,1,0,0,9,9,13,343.42643450014293,,,,,,,,,,343.41443879995495,343.42643450014293,343.8263878002763,343.8115473994985,0.4,343.8116087997332,343.8263878002763,343.8263878002763,343.9264127993956,344.3263326995075,344.3263326995075,344.3263326995075,,,344.99542040005326,left,1,,,,,0.6545206997543573,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
blank.png,neutralRight.png,right,0,,,,,1,0,1,0,0,10,10,43,345.00986360013485,,,,,,,,,,344.9968734001741,345.00986360013485,345.5597955994308,345.54352429974824,0.55,345.54355909954756,345.5597955994308,345.5597955994308,345.6598755000159,346.0430979002267,346.0430979002267,346.05975610017776,,,346.69354849960655,right,1,,,,,0.6349321994930506,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
centre.png,neutralLeft.png,left,0,,,,,1,0,1,0,0,11,11,34,346.70988349989057,,,,,,,,,,346.69397049956024,346.70988349989057,347.10955659952015,347.0944085996598,0.4,347.0944624003023,347.10955659952015,347.10955659952015,347.2091330997646,347.60918040014803,347.60918040014803,347.60918040014803,,,348.1294765993953,left,1,,,,,0.5032595992088318,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
centre.png,incongLeft.png,left,0,,,,,1,0,1,0,0,12,12,18,348.14287509955466,,,,,,,,,,348.1309508001432,348.14287509955466,348.6924797995016,348.67630620021373,0.55,348.67632309999317,348.6924797995016,348.6924797995016,348.79239059984684,349.1765358000994,349.1765358000994,349.1931194001809,,,349.72853290010244,left,1,,,,,0.5351559994742274,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
lower.png,congLeft.png,right,180,,,,,1,0,1,0,0,13,13,4,349.743049999699,,,,,,,,,,349.72996969986707,349.743049999699,350.242947999388,350.22693660017103,0.5,350.22697649989277,350.242947999388,350.242947999388,350.34310759976506,350.72631169948727,350.72631169948727,350.74308369960636,,,351.2464314997196,right,1,,,,,0.5041066994890571,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
blank.png,congRight.png,left,180,,,,,1,0,1,0,0,14,14,15,351.2596185002476,,,,,,,,,,351.2483033994213,351.2596185002476,351.70960639975965,351.6947571998462,0.45,351.69481679983437,351.70960639975965,351.70960639975965,351.80913500022143,352.209805900231,352.209805900231,352.209805900231,,,352.82694599963725,left,1,,,,,0.6014585997909307,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
centre.png,congRight.png,left,180,,,,,1,0,1,0,0,15,15,14,352.8431347999722,,,,,,,,,,352.8279357999563,352.8431347999722,353.34281970001757,353.3289604000747,0.5,353.3290430000052,353.34281970001757,353.34281970001757,353.4428997002542,353.8429159000516,353.8429159000516,353.8429159000516,,,354.3285034997389,left,1,,,,,0.48080450017005205,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marigold,1,19,Female,Other,fairly normal,2024-12-04_15h12.46.341,dissANT,2023.2.3,59.94441939026222,2024-12-04 15h19.26.315080 -0600,
