cue,tar,corrAns,targOrientation,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,thisRow.t,notes,PracInstruc.started,pracText1.started,pracResp1.started,PracInstruc.stopped,PracInstruct2.started,practInst2.started,practResp2.started,PracInstruct2.stopped,fixation.started,image.started,image.stopped,fixation.stopped,fixFuration,trial.started,cues.started,fixationshort.started,cues.stopped,target.started,resp.started,fixationshort.stopped,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,text.started,feedback.stopped,text.stopped,MainInstruc.started,mainInst.started,instResp.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,Rest.started,rest.started,restResp.started,Rest.stopped,target.stopped,resp.stopped,MentalFatigue.started,FatigueQ.started,textbox.started,FatigueEnd.started,EndClick.started,MentalFatigue.stopped,textbox.text,EndClick.x,EndClick.y,EndClick.leftButton,EndClick.midButton,EndClick.rightButton,EndClick.time,EndClick.clicked_name,End.started,endText.started,endKey.started,End.stopped,participant,week,age,gender,race/ethnicity,cognitive health history,date,expName,psychopyVersion,frameRate,expStart,
centre.png,incongLeft.png,left,0,,,,,2,0,2,0,0,26,26,18,542.333537899889,,,,,,,,,,542.3208603998646,542.333537899889,542.7834119005129,542.7693370003253,0.45,542.7694185003638,542.7834119005129,542.7834119005129,542.8835759004578,543.2833022000268,543.2833022000268,543.2833022000268,543.9529733005911,left,1,0.6612618993967772,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
blank.png,congRight.png,left,180,,,,,2,0,2,0,0,27,27,15,543.9668636005372,,,,,,,,,,543.9545104000717,543.9668636005372,544.4169935006648,544.4020349001512,0.45,544.4020926002413,544.4169935006648,544.4169935006648,544.516872100532,544.9164511999115,544.9164511999115,544.9164511999115,545.4371541002765,left,1,0.5136516001075506,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
lower.png,congRight.png,left,180,,,,,2,0,2,0,0,28,28,12,545.450298300013,,,,,,,,,,545.4389500999823,545.450298300013,545.9998873006552,545.9857985004783,0.55,545.9858713001013,545.9998873006552,545.9998873006552,546.1001932006329,546.5004479000345,546.5004479000345,546.5004479000345,547.052786800079,left,1,0.5358636006712914,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
blank.png,incongLeft.png,left,0,,,,,2,0,2,0,0,29,29,19,547.0666974000633,,,,,,,,,,547.0542144998908,547.0666974000633,547.5667061004788,547.5524211004376,0.5,547.5525042004883,547.5667061004788,547.5667061004788,547.6669224007055,548.0668903002515,548.0668903002515,548.0668903002515,549.4206023998559,left,1,1.3495869003236294,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
upper.png,neutralRight.png,right,0,,,,,2,0,2,0,0,30,30,40,549.4334543002769,,,,,,,,,,549.4218634003773,549.4334543002769,549.8334870003164,549.8183722002432,0.4,549.8184294002131,549.8334870003164,549.8334870003164,549.9332421999425,550.33344340045,550.33344340045,550.33344340045,550.8192051006481,right,1,0.47144800052046776,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
upper.png,congLeft.png,left,0,,,,,2,0,2,0,0,31,31,0,550.8333374001086,,,,,,,,,,550.8209484005347,550.8333374001086,551.3333916002885,551.3174178004265,0.5,551.3174608005211,551.3333916002885,551.3333916002885,551.4335603006184,551.8167007006705,551.8167007006705,551.8334576003253,552.301665100269,left,1,0.4787276005372405,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
centre.png,congLeft.png,left,0,,,,,2,0,2,0,0,32,32,2,552.3162346007302,,,,,,,,,,552.3027501003817,552.3162346007302,552.8665888002142,552.8522481005639,0.55,552.8523189006373,552.8665888002142,552.8665888002142,552.9666706006974,553.3667283998802,553.3667283998802,553.3667283998802,553.8860295005143,left,1,0.5143654001876712,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
upper.png,incongRight.png,right,0,,,,,2,0,2,0,0,33,33,24,553.8999805003405,,,,,,,,,,553.8875799002126,553.8999805003405,554.3498942004517,554.3349390998483,0.45,554.3349988004193,554.3498942004517,554.3498942004517,554.4500381005928,554.8499258998781,554.8499258998781,554.8499258998781,555.3529938999563,right,1,0.4966591000556946,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
both.png,congLeft.png,right,180,,,,,2,0,2,0,0,34,34,5,555.3662462998182,,,,,,,,,,555.3539505004883,555.3662462998182,555.7664507003501,555.7522760005668,0.4,555.7523479005322,555.7664507003501,555.7664507003501,555.8666122006252,556.2667251005769,556.2667251005769,556.2667251005769,556.8183046998456,right,1,0.54115130007267,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
centre.png,neutralLeft.png,left,0,,,,,2,0,2,0,0,35,35,34,556.8331594001502,,,,,,,,,,556.8199153002352,556.8331594001502,557.2332644006237,557.218145900406,0.4,557.2182061001658,557.2332644006237,557.2332644006237,557.3328643003479,557.7331818006933,557.7331818006933,557.7331818006933,558.433702500537,left,1,0.6849601995199919,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
lower.png,congLeft.png,right,180,,,,,2,0,2,0,0,36,36,4,558.4494283003733,,,,,,,,,,558.4345813998953,558.4494283003733,558.8996849004179,558.8850110005587,0.45,558.885075500235,558.8996849004179,558.8996849004179,558.9997530002147,559.3996358001605,559.3996358001605,559.3996358001605,559.7854161001742,right,1,0.375836200080812,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
upper.png,congRight.png,right,0,,,,,2,0,2,0,0,37,37,8,559.8000496001914,,,,,,,,,,559.7864000005648,559.8000496001914,560.1995385000482,560.1849982999265,0.4,560.185069700703,560.1995385000482,560.1995385000482,560.2999774003401,560.6999751003459,560.6999751003459,560.6999751003459,561.1864622002468,right,1,0.4792962996289134,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
lower.png,neutralRight.png,left,180,,,,,2,0,2,0,0,38,38,44,561.1996648004279,,,,,,,,,,561.1883614007384,561.1996648004279,561.5993777001277,561.5843222001567,0.4,561.5843706000596,561.5993777001277,561.5993777001277,561.6998693002388,562.1000520000234,562.1000520000234,562.1000520000234,562.570045299828,left,1,0.46602680068463087,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
blank.png,incongRight.png,left,180,,,,,2,0,2,0,0,39,39,31,562.5830576000735,,,,,,,,,,562.571721999906,562.5830576000735,563.0331079000607,563.017461700365,0.45,563.0174989001825,563.0331079000607,563.0331079000607,563.1331780999899,563.5332088004798,563.5332088004798,563.5332088004798,564.1530202003196,left,1,0.6049057999625802,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
both.png,congRight.png,right,0,,,,,2,0,2,0,0,40,40,9,564.1663239002228,,,,,,,,,,564.1548749003559,564.1663239002228,564.566211800091,564.5509004006162,0.4,564.5509482007474,564.566211800091,564.566211800091,564.6664299005643,565.066349199973,565.066349199973,565.066349199973,565.5501866005361,right,1,0.4728057999163866,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
lower.png,neutralLeft.png,right,180,,,,,2,0,2,0,0,41,41,36,565.5663032000884,,,,,,,,,,565.5508539006114,565.5663032000884,566.0158945005387,566.0021418007091,0.45,566.002213800326,566.0158945005387,566.0158945005387,566.116532499902,566.5162695003673,566.5162695003673,566.5162695003673,566.9857983998954,right,1,0.4558888003230095,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
centre.png,neutralRight.png,left,180,,,,,2,0,2,0,0,42,42,46,566.9996620006859,,,,,,,,,,566.9874422000721,566.9996620006859,567.4497301001102,567.4344377005473,0.45,567.4344969000667,567.4497301001102,567.4497301001102,567.5494512002915,567.9499221006408,567.9499221006408,567.9499221006408,568.4523320998996,left,1,0.4948249002918601,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
centre.png,neutralLeft.png,right,180,,,,,2,0,2,0,0,43,43,38,568.4662714004517,,,,,,,,,,568.4541311999783,568.4662714004517,568.9661867003888,568.9522175006568,0.5,568.9523008000106,568.9661867003888,568.9661867003888,569.0663219001144,569.4657570999116,569.4657570999116,569.4657570999116,569.9023290006444,right,1,0.42766840010881424,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
blank.png,congLeft.png,right,180,,,,,2,0,2,0,0,44,44,7,569.9164252001792,,,,,,,,,,569.9033510005102,569.9164252001792,570.4661322999746,570.4515507007018,0.55,570.45163170062,570.4661322999746,570.4661322999746,570.5662061003968,570.9662397000939,570.9662397000939,570.9662397000939,571.3687267005444,right,1,0.39513520058244467,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
both.png,incongRight.png,left,180,,,,,2,0,2,0,0,45,45,29,571.3828491000459,,,,,,,,,,571.3707571001723,571.3828491000459,571.7827922003344,571.7667348003015,0.4,571.7667799005285,571.7827922003344,571.7827922003344,571.8832935998216,572.2661038003862,572.2661038003862,572.2830821005628,572.7690187999979,left,1,0.4951880993321538,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
both.png,neutralLeft.png,right,180,,,,,2,0,2,0,0,46,46,37,572.7829153006896,,,,,,,,,,572.7706913007423,572.7829153006896,573.2825008006766,573.2678447002545,0.5,573.2679160004482,573.2825008006766,573.2825008006766,573.3831433001906,573.7830640003085,573.7830640003085,573.7830640003085,574.2038040999323,right,1,0.4173234002664685,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
both.png,neutralRight.png,right,0,,,,,2,0,2,0,0,47,47,41,574.2160865003243,,,,,,,,,,574.205508899875,574.2160865003243,574.6662381999195,574.6506363004446,0.45,574.6506946003065,574.6662381999195,574.6662381999195,574.7659574002028,575.1661838004366,575.1661838004366,575.1661838004366,575.8010569000617,right,1,0.6197210000827909,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
blank.png,congRight.png,right,0,,,,,2,0,2,0,1,0,48,11,575.8160274000838,,,,,,,,,,575.8023199001327,575.8160274000838,576.2160851005465,576.2010059999302,0.4,576.2010644003749,576.2160851005465,576.2160851005465,576.3160879006609,576.7154048001394,576.7154048001394,576.7154048001394,577.1497391005978,right,1,0.43358909990638494,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
upper.png,congRight.png,right,0,,,,,2,0,2,0,1,1,49,8,577.1653630007058,,,,,,,,,,577.150051000528,577.1653630007058,577.665459100157,577.6489692004398,0.5,577.6489807004109,577.665459100157,577.665459100157,577.7653724998236,578.1487034000456,578.1487034000456,578.1653225999326,578.5492869000882,right,1,0.38751810044050217,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
blank.png,congLeft.png,left,0,,,,,2,0,2,0,1,2,50,3,578.5653007002547,,,,,,,,,,578.5495466003194,578.5653007002547,578.9655381003395,578.9490418005735,0.4,578.94905260019,578.9655381003395,578.9655381003395,579.0652750004083,579.4487449005246,579.4487449005246,579.4653250006959,579.882509900257,left,1,0.4240592997521162,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
centre.png,neutralLeft.png,right,180,,,,,2,0,2,0,1,3,51,38,579.8986606998369,,,,,,,,,,579.8828191002831,579.8986606998369,580.4487525001168,580.4323363006115,0.55,580.4323485000059,580.4487525001168,580.4487525001168,580.5485574007034,580.9320392003283,580.9320392003283,580.9485760005191,581.5157481003553,right,1,0.5682935994118452,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
both.png,congRight.png,right,0,,,,,2,0,2,0,1,4,52,9,581.5318856006488,,,,,,,,,,581.5160042000934,581.5318856006488,581.9323578998446,581.9163533998653,0.4,581.9163938006386,581.9323578998446,581.9323578998446,582.0324723999947,582.4159842999652,582.4159842999652,582.4326934004202,582.8842080999166,right,1,0.45223219972103834,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
centre.png,neutralRight.png,left,180,,,,,2,0,2,0,1,5,53,46,582.8987314999104,,,,,,,,,,582.885542999953,582.8987314999104,583.4491052003577,583.4349533002824,0.55,583.4350292002782,583.4491052003577,583.4491052003577,583.5494755003601,583.9495205003768,583.9495205003768,583.9495205003768,584.4181857006624,left,1,0.45831899996846914,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
both.png,congRight.png,left,180,,,,,2,0,2,0,1,6,54,13,584.4326308006421,,,,,,,,,,584.4195520002395,584.4326308006421,584.9822696000338,584.9683968005702,0.55,584.9684774000198,584.9822696000338,584.9822696000338,585.0826032999903,585.4827046003193,585.4827046003193,585.4827046003193,585.9516550004482,left,1,0.45801320020109415,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
centre.png,neutralLeft.png,left,0,,,,,2,0,2,0,1,7,55,34,585.9654049007222,,,,,,,,,,585.9531351001933,585.9654049007222,586.4656921001151,586.4513348005712,0.5,586.4514174005017,586.4656921001151,586.4656921001151,586.5657732002437,586.9659540001303,586.9659540001303,586.9659540001303,587.4852234004065,left,1,0.5105663994327188,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
blank.png,incongRight.png,left,180,,,,,2,0,2,0,1,8,56,31,587.4992602998391,,,,,,,,,,587.4867858998477,587.4992602998391,588.0492302002385,588.0340348007157,0.55,588.0340884998441,588.0492302002385,588.0492302002385,588.1484558004886,588.5494033005089,588.5494033005089,588.5494033005089,588.9336069002748,right,0,0.3814556999132037,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
both.png,neutralLeft.png,right,180,,,,,2,0,2,0,1,9,57,37,588.9488003998995,,,,,,,,,,588.9346290007234,588.9488003998995,589.3991899006069,589.3843999998644,0.45,589.3844638001174,589.3991899006069,589.3991899006069,589.4988160002977,589.8986464999616,589.8986464999616,589.8986464999616,590.4702719002962,right,1,0.5676571000367403,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
both.png,congLeft.png,left,0,,,,,2,0,2,0,1,10,58,1,590.4824751000851,,,,,,,,,,590.472050900571,590.4824751000851,590.9322984004393,590.9177287006751,0.45,590.9178102007136,590.9322984004393,590.9322984004393,591.0324796000496,591.4318674998358,591.4318674998358,591.4318674998358,591.8855468006805,left,1,0.4382970994338393,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
upper.png,congLeft.png,left,0,,,,,2,0,2,0,1,11,59,0,591.8990123998374,,,,,,,,,,591.8872728999704,591.8990123998374,592.3492651004344,592.3328376999125,0.45,592.3328630998731,592.3492651004344,592.3492651004344,592.4491964001209,592.8323736004531,592.8323736004531,592.8491575000808,593.2516927998513,left,1,0.4145956002175808,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
lower.png,congRight.png,left,180,,,,,2,0,2,0,1,12,60,12,593.2657334003597,,,,,,,,,,593.2532815001905,593.2657334003597,593.666261500679,593.6505495002493,0.4,593.6506083998829,593.666261500679,593.666261500679,593.7657834999263,594.1652663005516,594.1652663005516,594.1652663005516,594.6019133003429,left,1,0.420227600261569,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
centre.png,incongLeft.png,right,180,,,,,2,0,2,0,1,13,61,22,594.6159848999232,,,,,,,,,,594.6036063004285,594.6159848999232,595.1155139002949,595.1003357004374,0.5,595.1004009004682,595.1155139002949,595.1155139002949,595.215625400655,595.6156898001209,595.6156898001209,595.6156898001209,596.217004400678,right,1,0.5891399998217821,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
both.png,neutralLeft.png,left,0,,,,,2,0,2,0,1,14,62,33,596.2323297001421,,,,,,,,,,596.2183329006657,596.2323297001421,596.6323054004461,596.6171102002263,0.4,596.6171684004366,596.6323054004461,596.6323054004461,596.7323833005503,597.1321945004165,597.1321945004165,597.1321945004165,597.6679218001664,left,1,0.5200770003721118,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
blank.png,neutralLeft.png,right,180,,,,,2,0,2,0,1,15,63,39,597.682290200144,,,,,,,,,,597.6695909006521,597.682290200144,598.1816797005013,598.16595220007,0.5,598.1660063005984,598.1816797005013,598.1816797005013,598.281534800306,598.6655528005213,598.6655528005213,598.6822538999841,599.1832062005997,right,1,0.5050868997350335,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
blank.png,neutralRight.png,left,180,,,,,2,0,2,0,1,16,64,47,599.1988957999274,,,,,,,,,,599.1843122998253,599.1988957999274,599.6488805003464,599.6340623004362,0.45,599.6341268001124,599.6488805003464,599.6488805003464,599.7491402002051,600.1488581001759,600.1488581001759,600.1488581001759,600.7674070000648,left,1,0.6133074006065726,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
centre.png,congLeft.png,right,180,,,,,2,0,2,0,1,17,65,6,600.7822679001838,,,,,,,,,,600.7686668001115,600.7822679001838,601.3323630001396,601.3160247001797,0.55,601.3160501001403,601.3323630001396,601.3323630001396,601.431821600534,601.8154736002907,601.8154736002907,601.8316830005497,602.199076000601,right,1,0.37583669926971197,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
upper.png,neutralLeft.png,left,0,,,,,2,0,2,0,1,18,66,32,602.2153635006398,,,,,,,,,,602.1995671000332,602.2153635006398,602.7153524998575,602.7013058001176,0.5,602.7013786006719,602.7153524998575,602.7153524998575,602.8157360004261,603.2155424002558,603.2155424002558,603.2155424002558,603.7185594001785,left,1,0.4909457005560398,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
blank.png,neutralLeft.png,left,0,,,,,2,0,2,0,1,19,67,35,603.7317631999031,,,,,,,,,,603.7201755000278,603.7317631999031,604.1318626999855,604.1169520001858,0.4,604.1170105999336,604.1318626999855,604.1318626999855,604.232088200748,604.6322223003954,604.6322223003954,604.6322223003954,605.1654459005222,left,1,0.5267503000795841,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
upper.png,neutralRight.png,right,0,,,,,2,0,2,0,1,20,68,40,605.1814817003906,,,,,,,,,,605.1656966004521,605.1814817003906,605.6816933006048,605.6668712999672,0.5,605.666929599829,605.6816933006048,605.6816933006048,605.7818934004754,606.1822557002306,606.1822557002306,606.1822557002306,606.6020362004638,left,0,0.4038964994251728,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
lower.png,neutralRight.png,left,180,,,,,2,0,2,0,1,21,69,44,606.6152534000576,,,,,,,,,,606.6037041004747,606.6152534000576,607.0652311006561,607.0507932007313,0.45,607.0508735999465,607.0652311006561,607.0652311006561,607.165403900668,607.5654648002237,607.5654648002237,607.5654648002237,608.1165335001424,left,1,0.5371725996956229,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
centre.png,congRight.png,left,180,,,,,2,0,2,0,1,22,70,14,608.1317739998922,,,,,,,,,,608.1175239998847,608.1317739998922,608.631963999942,608.6170254005119,0.5,608.6170854000375,608.631963999942,608.631963999942,608.7321041999385,609.1316606001928,609.1316606001928,609.1316606001928,609.5682550007477,left,1,0.4289796994999051,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
centre.png,incongRight.png,right,0,,,,,2,0,2,0,1,23,71,26,609.5819848999381,,,,,,,,,,609.5696036005393,609.5819848999381,609.9816847005859,609.966835600324,0.4,609.966889500618,609.9816847005859,609.9816847005859,610.0817088000476,610.4820017004386,610.4820017004386,610.4820017004386,611.0845300005749,right,1,0.5899183005094528,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
both.png,neutralRight.png,left,180,,,,,2,0,2,0,1,24,72,45,611.0987541005015,,,,,,,,,,611.0861316006631,611.0987541005015,611.5986278001219,611.5840024007484,0.5,611.5840563001111,611.5986278001219,611.5986278001219,611.6987217999995,612.0985587006435,612.0985587006435,612.0985587006435,612.6009971005842,left,1,0.491270300000906,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse,1,24,Female,Hispanic/Latino,,2024-12-05_17h53.38.972,dissANT,2023.2.3,60.08687382998984,2024-12-05 18h01.30.726646 -0600,
