run,meanGamma,meanAlpha,meanTheta,RMSDGamma,RMSDAlpha,RMSDTheta,biasGamma,biasAlpha,biasTheta,corGamma,corAlpha,corTheta
179,4.2384206,0.8969283,0.325765,0.26691447,0.095356107,0.009325346,-0.021655725,-0.016600921,0.002350234,0.9529312,0.9003266,0.9913984
180,3.8985398,0.9475386,0.3127425,0.23789089,0.08670644,0.01120199,0.057711009,0.030500428,-0.002782001,0.9608876,0.9234352,0.9788996
181,3.7268381,0.8717411,0.2884235,0.22025782,0.09233593,0.01010561,-0.011232144,-0.01658351,0.001810809,0.9661406,0.8625542,0.9762937
182,3.8926913,0.9458517,0.2985069,0.2747579,0.11612357,0.01470761,0.044669069,0.006889608,0.000671397,0.9651802,0.8278653,0.9459779
183,3.8477896,0.8799975,0.3225531,0.2355632,0.0878908,0.01029909,0.037137433,0.007399204,0.00075172,0.9457746,0.8951568,0.9690611
184,3.9101487,0.9327153,0.3191308,0.17728545,0.08549126,0.01147798,-0.032036524,-0.023257609,0.003519476,0.9814058,0.9166198,0.9851645
185,3.749104,0.9530391,0.3055417,0.160239413,0.065127507,0.008252898,-0.008735725,0.005393979,-0.000407281,0.9524103,0.9003268,0.9875768
186,3.7687087,0.9354363,0.326328,0.217641348,0.076439386,0.009378083,-0.018140136,0.006103264,-0.000976317,0.9220632,0.8880774,0.9767612
187,3.9433171,0.9599569,0.297273,0.22438979,0.09087965,0.01068432,0.038544121,0.021085416,-0.001959318,0.9709237,0.9346766,0.9703489
188,4.1651354,1.0101237,0.3388597,0.31854162,0.10513818,0.01125087,0.160782306,0.03914379,-0.001733976,0.9607936,0.8060281,0.9670124
189,3.7301531,0.9035072,0.3311992,0.22067971,0.08185784,0.01094057,-0.029628461,-0.006589196,0.00170233,0.952814,0.9022221,0.9851596
190,3.8301728,0.8939276,0.3213775,0.23922321,0.09941798,0.0149841,0.033339161,0.007600773,-0.000653928,0.9316559,0.7518088,0.9474445
191,3.9264491,0.9235254,0.3234712,0.33586844,0.13400415,0.01797237,0.049658829,0.026531019,-0.002409005,0.8425122,0.740792,0.9193413
192,4.0799937,0.8620931,0.3291857,0.237593187,0.071972484,0.008072411,0.061522626,0.002072951,0.002367467,0.9489424,0.9131511,0.9931282
193,3.9150716,0.9613617,0.3131704,0.22026051,0.09034004,0.01246061,0.035488199,0.014166483,-0.002516491,0.9437206,0.9297541,0.9586012
194,3.7550671,0.9297,0.3398585,0.18283057,0.08842318,0.01238298,0.014472018,-0.007894986,0.003265954,0.9519756,0.800949,0.9735844
195,3.8959029,0.9534239,0.3256318,0.26057341,0.10828053,0.01331911,0.034935745,0.01922036,-0.002053027,0.9291742,0.9068278,0.9655749
196,3.9997711,0.9676281,0.3098071,0.2425569,0.08219329,0.00902924,-0.019635624,0.023218852,-0.002351262,0.9365989,0.9478049,0.9812153
197,3.9575265,0.8632263,0.3288424,0.20232668,0.07577415,0.01118446,0.00470924,-0.011315003,0.001393247,0.9412283,0.9076361,0.9498082
198,3.9748039,0.8664401,0.3352229,0.31168191,0.11191812,0.01354061,-0.0717822,-0.035682548,0.005528735,0.9294196,0.7894128,0.9555451
199,3.8635401,0.9302202,0.3178676,0.2219418,0.110832,0.0138721,0.031204458,0.027116402,-0.003449229,0.8468947,0.8885895,0.9720182
200,3.9384752,0.9490238,0.3182052,0.19455734,0.08061142,0.01008455,-0.036925726,-0.014788084,0.001903015,0.9703539,0.8686939,0.9819308
