331.1979 	WARNING 	User requested fullscreen with size [1280  720], but screen is actually [1920, 1080]. Using actual size
339.9974 	EXP 	Created fixationshort = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='fix.png', interpolate=True, mask=None, maskParams=None, name='fixationshort', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.25, 0.25]), texRes=128, units='height', win=Window(...))
339.9977 	EXP 	window1: mouseVisible = True
340.0026 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=' ', units='height', win=Window(...), wrapWidth=1)
340.0028 	EXP 	window1: mouseVisible = True
340.0188 	EXP 	Created mainInst = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='mainInst', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
340.0191 	EXP 	window1: mouseVisible = True
340.0266 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, image='fix.png', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.25, 0.25]), texRes=128, units='height', win=Window(...))
340.0267 	EXP 	window1: mouseVisible = True
340.0419 	EXP 	Created cues = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='cues', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.25, 0.25]), texRes=128, units='height', win=Window(...))
340.0421 	EXP 	window1: mouseVisible = True
340.0587 	EXP 	Created target = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='target', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([0.25, 0.25]), texRes=128, units='height', win=Window(...))
340.0589 	EXP 	window1: mouseVisible = True
340.0696 	EXP 	Created fixationshort = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='fix.png', interpolate=True, mask=None, maskParams=None, name='fixationshort', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.25, 0.25]), texRes=128, units='height', win=Window(...))
340.0698 	EXP 	window1: mouseVisible = True
340.0813 	EXP 	Created rest = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='rest', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
340.0817 	EXP 	window1: mouseVisible = True
340.1253 	EXP 	Created FatigueQ = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='FatigueQ', opacity=1.0, ori=0.0, pos=array([0.  , 0.35]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
340.1257 	EXP 	window1: mouseVisible = True
340.1260 	EXP 	window1: mouseVisible = True
340.1268 	EXP 	window1: mouseVisible = True
340.1274 	EXP 	window1: mouseVisible = True
340.1350 	EXP 	window1: mouseVisible = True
340.1352 	EXP 	window1: mouseVisible = True
340.1358 	EXP 	window1: mouseVisible = True
340.1363 	EXP 	window1: mouseVisible = True
340.1421 	EXP 	window1: mouseVisible = True
340.1439 	EXP 	Created FatigueEnd = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='FatigueEnd', opacity=1.0, ori=0.0, pos=array([ 0. , -0.4]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
340.1440 	EXP 	window1: mouseVisible = True
340.1442 	EXP 	window1: mouseVisible = True
340.1672 	EXP 	Created endText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='endText', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
0.0020 	EXP 	textbox: autoLog = True
0.0064 	EXP 	pracText1: autoDraw = True
4.1357 	DATA 	Keypress: space
4.1500 	EXP 	pracText1: autoDraw = False
4.1500 	EXP 	practInst2: autoDraw = True
6.1810 	EXP 	Imported cond.xlsx as conditions, 24 conditions, 4 params
6.1831 	EXP 	Created sequence: random, trialTypes=24, nReps=1, seed=None
6.1835 	EXP 	New trial (rep=0, index=0): {'cue': 'centre.png', 'tar': 'congRight.png', 'corrAns': 'right', 'targOrientation': 0}
6.2037 	DATA 	Keypress: space
6.2079 	EXP 	practInst2: autoDraw = False
6.2079 	EXP 	image: autoDraw = True
6.6159 	EXP 	image: autoDraw = False
6.6159 	EXP 	image: autoDraw = False
6.6159 	EXP 	cues: image = 'centre.png'
6.6159 	EXP 	target: ori = 0.0
6.6159 	EXP 	target: image = 'congRight.png'
6.6159 	EXP 	cues: autoDraw = True
6.6159 	EXP 	fixationshort: autoDraw = True
6.7155 	EXP 	cues: autoDraw = False
7.0989 	EXP 	target: autoDraw = True
7.1155 	EXP 	fixationshort: autoDraw = False
7.7493 	DATA 	Keypress: right
7.7506 	EXP 	cues: autoDraw = False
7.7506 	EXP 	target: autoDraw = False
7.7506 	EXP 	fixationshort: autoDraw = False
7.7506 	EXP 	text: height = 0.04
7.7506 	EXP 	text: height = 0.04
7.7506 	EXP 	text: height = 0.04
7.7506 	EXP 	text: text = 'Correct! Your RT is : 0.62'
7.7506 	EXP 	text: autoDraw = True
8.7493 	EXP 	New trial (rep=0, index=1): {'cue': 'both.png', 'tar': 'congRight.png', 'corrAns': 'right', 'targOrientation': 0}
8.7654 	EXP 	text: autoDraw = False
8.7654 	EXP 	image: autoDraw = True
9.1655 	EXP 	image: autoDraw = False
9.1655 	EXP 	image: autoDraw = False
9.1655 	EXP 	cues: image = 'both.png'
9.1655 	EXP 	target: ori = 0.0
9.1655 	EXP 	target: image = 'congRight.png'
9.1655 	EXP 	cues: autoDraw = True
9.1655 	EXP 	fixationshort: autoDraw = True
9.2653 	EXP 	cues: autoDraw = False
9.6485 	EXP 	target: autoDraw = True
9.6653 	EXP 	fixationshort: autoDraw = False
10.2407 	DATA 	Keypress: right
10.2486 	EXP 	cues: autoDraw = False
10.2486 	EXP 	target: autoDraw = False
10.2486 	EXP 	fixationshort: autoDraw = False
10.2486 	EXP 	text: height = 0.04
10.2486 	EXP 	text: height = 0.04
10.2486 	EXP 	text: height = 0.04
10.2486 	EXP 	text: text = 'Correct! Your RT is : 0.58'
10.2486 	EXP 	text: autoDraw = True
11.2329 	EXP 	New trial (rep=0, index=2): {'cue': 'both.png', 'tar': 'incongLeft.png', 'corrAns': 'left', 'targOrientation': 0}
11.2485 	EXP 	text: autoDraw = False
11.2485 	EXP 	text: autoDraw = False
11.2485 	EXP 	image: autoDraw = True
11.6489 	EXP 	image: autoDraw = False
11.6489 	EXP 	image: autoDraw = False
11.6489 	EXP 	cues: image = 'both.png'
11.6489 	EXP 	target: ori = 0.0
11.6489 	EXP 	target: image = 'incongLeft.png'
11.6489 	EXP 	cues: autoDraw = True
11.6489 	EXP 	fixationshort: autoDraw = True
11.7487 	EXP 	cues: autoDraw = False
12.1320 	EXP 	target: autoDraw = True
12.1487 	EXP 	fixationshort: autoDraw = False
12.9068 	DATA 	Keypress: left
12.9151 	EXP 	cues: autoDraw = False
12.9151 	EXP 	target: autoDraw = False
12.9151 	EXP 	fixationshort: autoDraw = False
12.9151 	EXP 	text: height = 0.04
12.9151 	EXP 	text: height = 0.04
12.9151 	EXP 	text: height = 0.04
12.9151 	EXP 	text: text = 'Correct! Your RT is : 0.76'
12.9151 	EXP 	text: autoDraw = True
13.8994 	EXP 	New trial (rep=0, index=3): {'cue': 'upper.png', 'tar': 'congRight.png', 'corrAns': 'right', 'targOrientation': 0}
13.9152 	EXP 	text: autoDraw = False
13.9152 	EXP 	text: autoDraw = False
13.9152 	EXP 	image: autoDraw = True
14.4653 	EXP 	image: autoDraw = False
14.4653 	EXP 	image: autoDraw = False
14.4653 	EXP 	cues: image = 'upper.png'
14.4653 	EXP 	target: ori = 0.0
14.4653 	EXP 	target: image = 'congRight.png'
14.4653 	EXP 	cues: autoDraw = True
14.4653 	EXP 	fixationshort: autoDraw = True
14.5652 	EXP 	cues: autoDraw = False
14.9487 	EXP 	target: autoDraw = True
14.9652 	EXP 	fixationshort: autoDraw = False
15.4410 	DATA 	Keypress: right
15.4485 	EXP 	cues: autoDraw = False
15.4485 	EXP 	target: autoDraw = False
15.4485 	EXP 	fixationshort: autoDraw = False
15.4485 	EXP 	text: height = 0.04
15.4485 	EXP 	text: height = 0.04
15.4485 	EXP 	text: height = 0.04
15.4485 	EXP 	text: text = 'Correct! Your RT is : 0.48'
15.4485 	EXP 	text: autoDraw = True
16.4327 	EXP 	New trial (rep=0, index=4): {'cue': 'centre.png', 'tar': 'congLeft.png', 'corrAns': 'left', 'targOrientation': 0}
16.4485 	EXP 	text: autoDraw = False
16.4485 	EXP 	text: autoDraw = False
16.4485 	EXP 	image: autoDraw = True
16.9987 	EXP 	image: autoDraw = False
16.9987 	EXP 	image: autoDraw = False
16.9987 	EXP 	cues: image = 'centre.png'
16.9987 	EXP 	target: ori = 0.0
16.9987 	EXP 	target: image = 'congLeft.png'
16.9987 	EXP 	cues: autoDraw = True
16.9987 	EXP 	fixationshort: autoDraw = True
17.0986 	EXP 	cues: autoDraw = False
17.4819 	EXP 	target: autoDraw = True
17.4985 	EXP 	fixationshort: autoDraw = False
17.9687 	DATA 	Keypress: left
17.9819 	EXP 	cues: autoDraw = False
17.9819 	EXP 	target: autoDraw = False
17.9819 	EXP 	fixationshort: autoDraw = False
17.9819 	EXP 	text: text = 'Correct! Your RT is : 0.48'
17.9819 	EXP 	text: autoDraw = True
18.9661 	EXP 	New trial (rep=0, index=5): {'cue': 'both.png', 'tar': 'incongLeft.png', 'corrAns': 'right', 'targOrientation': 180}
18.9818 	EXP 	text: autoDraw = False
18.9818 	EXP 	text: autoDraw = False
18.9818 	EXP 	image: autoDraw = True
19.4820 	EXP 	image: autoDraw = False
19.4820 	EXP 	image: autoDraw = False
19.4820 	EXP 	cues: image = 'both.png'
19.4820 	EXP 	target: ori = 180.0
19.4820 	EXP 	target: image = 'incongLeft.png'
19.4820 	EXP 	cues: autoDraw = True
19.4820 	EXP 	fixationshort: autoDraw = True
19.5818 	EXP 	cues: autoDraw = False
19.9651 	EXP 	target: autoDraw = True
19.9818 	EXP 	fixationshort: autoDraw = False
20.8917 	DATA 	Keypress: right
20.8984 	EXP 	cues: autoDraw = False
20.8984 	EXP 	target: autoDraw = False
20.8984 	EXP 	fixationshort: autoDraw = False
20.8984 	EXP 	text: height = 0.04
20.8984 	EXP 	text: height = 0.04
20.8984 	EXP 	text: height = 0.04
20.8984 	EXP 	text: text = 'Correct! Your RT is : 0.91'
20.8984 	EXP 	text: autoDraw = True
21.8828 	EXP 	New trial (rep=0, index=6): {'cue': 'lower.png', 'tar': 'congLeft.png', 'corrAns': 'right', 'targOrientation': 180}
21.8984 	EXP 	text: autoDraw = False
21.8984 	EXP 	text: autoDraw = False
21.8984 	EXP 	image: autoDraw = True
22.4486 	EXP 	image: autoDraw = False
22.4486 	EXP 	image: autoDraw = False
22.4486 	EXP 	cues: image = 'lower.png'
22.4486 	EXP 	target: ori = 180.0
22.4486 	EXP 	target: image = 'congLeft.png'
22.4486 	EXP 	cues: autoDraw = True
22.4486 	EXP 	fixationshort: autoDraw = True
22.5483 	EXP 	cues: autoDraw = False
22.9317 	EXP 	target: autoDraw = True
22.9484 	EXP 	fixationshort: autoDraw = False
23.4041 	DATA 	Keypress: right
23.4149 	EXP 	cues: autoDraw = False
23.4149 	EXP 	target: autoDraw = False
23.4149 	EXP 	fixationshort: autoDraw = False
23.4149 	EXP 	text: height = 0.04
23.4149 	EXP 	text: height = 0.04
23.4149 	EXP 	text: height = 0.04
23.4149 	EXP 	text: text = 'Correct! Your RT is : 0.46'
23.4149 	EXP 	text: autoDraw = True
24.3993 	EXP 	New trial (rep=0, index=7): {'cue': 'both.png', 'tar': 'congRight.png', 'corrAns': 'left', 'targOrientation': 180}
24.4149 	EXP 	text: autoDraw = False
24.4149 	EXP 	text: autoDraw = False
24.4149 	EXP 	image: autoDraw = True
24.8651 	EXP 	image: autoDraw = False
24.8651 	EXP 	image: autoDraw = False
24.8651 	EXP 	cues: image = 'both.png'
24.8651 	EXP 	target: ori = 180.0
24.8651 	EXP 	target: image = 'congRight.png'
24.8651 	EXP 	cues: autoDraw = True
24.8651 	EXP 	fixationshort: autoDraw = True
24.9649 	EXP 	cues: autoDraw = False
25.3484 	EXP 	target: autoDraw = True
25.3650 	EXP 	fixationshort: autoDraw = False
25.8379 	DATA 	Keypress: left
25.8482 	EXP 	cues: autoDraw = False
25.8482 	EXP 	target: autoDraw = False
25.8482 	EXP 	fixationshort: autoDraw = False
25.8482 	EXP 	text: height = 0.04
25.8482 	EXP 	text: height = 0.04
25.8482 	EXP 	text: height = 0.04
25.8482 	EXP 	text: text = 'Correct! Your RT is : 0.47'
25.8482 	EXP 	text: autoDraw = True
26.8327 	EXP 	New trial (rep=0, index=8): {'cue': 'lower.png', 'tar': 'congRight.png', 'corrAns': 'left', 'targOrientation': 180}
26.8482 	EXP 	text: autoDraw = False
26.8482 	EXP 	text: autoDraw = False
26.8482 	EXP 	image: autoDraw = True
27.2983 	EXP 	image: autoDraw = False
27.2983 	EXP 	image: autoDraw = False
27.2983 	EXP 	cues: image = 'lower.png'
27.2983 	EXP 	target: ori = 180.0
27.2983 	EXP 	target: image = 'congRight.png'
27.2983 	EXP 	cues: autoDraw = True
27.2983 	EXP 	fixationshort: autoDraw = True
27.3982 	EXP 	cues: autoDraw = False
27.7816 	EXP 	target: autoDraw = True
27.7982 	EXP 	fixationshort: autoDraw = False
28.2386 	DATA 	Keypress: left
28.2482 	EXP 	cues: autoDraw = False
28.2482 	EXP 	target: autoDraw = False
28.2482 	EXP 	fixationshort: autoDraw = False
28.2482 	EXP 	text: height = 0.04
28.2482 	EXP 	text: height = 0.04
28.2482 	EXP 	text: height = 0.04
28.2482 	EXP 	text: text = 'Correct! Your RT is : 0.44'
28.2482 	EXP 	text: autoDraw = True
29.2326 	EXP 	New trial (rep=0, index=9): {'cue': 'blank.png', 'tar': 'congRight.png', 'corrAns': 'right', 'targOrientation': 0}
29.2482 	EXP 	text: autoDraw = False
29.2482 	EXP 	text: autoDraw = False
29.2482 	EXP 	image: autoDraw = True
29.7983 	EXP 	image: autoDraw = False
29.7983 	EXP 	image: autoDraw = False
29.7983 	EXP 	cues: image = 'blank.png'
29.7983 	EXP 	target: ori = 0.0
29.7983 	EXP 	target: image = 'congRight.png'
29.7983 	EXP 	cues: autoDraw = True
29.7983 	EXP 	fixationshort: autoDraw = True
29.8981 	EXP 	cues: autoDraw = False
30.2816 	EXP 	target: autoDraw = True
30.2981 	EXP 	fixationshort: autoDraw = False
30.8242 	DATA 	Keypress: right
30.8315 	EXP 	cues: autoDraw = False
30.8315 	EXP 	target: autoDraw = False
30.8315 	EXP 	fixationshort: autoDraw = False
30.8315 	EXP 	text: height = 0.04
30.8315 	EXP 	text: height = 0.04
30.8315 	EXP 	text: height = 0.04
30.8315 	EXP 	text: text = 'Correct! Your RT is : 0.53'
30.8315 	EXP 	text: autoDraw = True
31.8163 	EXP 	New trial (rep=0, index=10): {'cue': 'centre.png', 'tar': 'congRight.png', 'corrAns': 'left', 'targOrientation': 180}
31.8316 	EXP 	text: autoDraw = False
31.8316 	EXP 	text: autoDraw = False
31.8316 	EXP 	image: autoDraw = True
32.2817 	EXP 	image: autoDraw = False
32.2817 	EXP 	image: autoDraw = False
32.2817 	EXP 	cues: image = 'centre.png'
32.2817 	EXP 	target: ori = 180.0
32.2817 	EXP 	target: image = 'congRight.png'
32.2817 	EXP 	cues: autoDraw = True
32.2817 	EXP 	fixationshort: autoDraw = True
32.3814 	EXP 	cues: autoDraw = False
32.7647 	EXP 	target: autoDraw = True
32.7814 	EXP 	fixationshort: autoDraw = False
33.2549 	DATA 	Keypress: left
33.2647 	EXP 	cues: autoDraw = False
33.2647 	EXP 	target: autoDraw = False
33.2647 	EXP 	fixationshort: autoDraw = False
33.2647 	EXP 	text: height = 0.04
33.2647 	EXP 	text: height = 0.04
33.2647 	EXP 	text: height = 0.04
33.2647 	EXP 	text: text = 'Correct! Your RT is : 0.47'
33.2647 	EXP 	text: autoDraw = True
34.2493 	EXP 	New trial (rep=0, index=11): {'cue': 'upper.png', 'tar': 'congLeft.png', 'corrAns': 'left', 'targOrientation': 0}
34.2648 	EXP 	text: autoDraw = False
34.2648 	EXP 	text: autoDraw = False
34.2648 	EXP 	image: autoDraw = True
34.6648 	EXP 	image: autoDraw = False
34.6648 	EXP 	image: autoDraw = False
34.6648 	EXP 	cues: image = 'upper.png'
34.6648 	EXP 	target: ori = 0.0
34.6648 	EXP 	target: image = 'congLeft.png'
34.6648 	EXP 	cues: autoDraw = True
34.6648 	EXP 	fixationshort: autoDraw = True
34.7647 	EXP 	cues: autoDraw = False
35.1481 	EXP 	target: autoDraw = True
35.1646 	EXP 	fixationshort: autoDraw = False
35.5882 	DATA 	Keypress: left
35.5980 	EXP 	cues: autoDraw = False
35.5980 	EXP 	target: autoDraw = False
35.5980 	EXP 	fixationshort: autoDraw = False
35.5980 	EXP 	text: height = 0.04
35.5980 	EXP 	text: height = 0.04
35.5980 	EXP 	text: height = 0.04
35.5980 	EXP 	text: text = 'Correct! Your RT is : 0.43'
35.5980 	EXP 	text: autoDraw = True
36.5825 	EXP 	New trial (rep=0, index=12): {'cue': 'centre.png', 'tar': 'congLeft.png', 'corrAns': 'right', 'targOrientation': 180}
36.5980 	EXP 	text: autoDraw = False
36.5980 	EXP 	text: autoDraw = False
36.5980 	EXP 	image: autoDraw = True
37.0480 	EXP 	image: autoDraw = False
37.0480 	EXP 	image: autoDraw = False
37.0480 	EXP 	cues: image = 'centre.png'
37.0480 	EXP 	target: ori = 180.0
37.0480 	EXP 	target: image = 'congLeft.png'
37.0480 	EXP 	cues: autoDraw = True
37.0480 	EXP 	fixationshort: autoDraw = True
37.1481 	EXP 	cues: autoDraw = False
37.5314 	EXP 	target: autoDraw = True
37.5480 	EXP 	fixationshort: autoDraw = False
37.9547 	DATA 	Keypress: right
37.9646 	EXP 	cues: autoDraw = False
37.9646 	EXP 	target: autoDraw = False
37.9646 	EXP 	fixationshort: autoDraw = False
37.9646 	EXP 	text: height = 0.04
37.9646 	EXP 	text: height = 0.04
37.9646 	EXP 	text: height = 0.04
37.9646 	EXP 	text: text = 'Correct! Your RT is : 0.41'
37.9646 	EXP 	text: autoDraw = True
38.9489 	EXP 	New trial (rep=0, index=13): {'cue': 'blank.png', 'tar': 'congLeft.png', 'corrAns': 'left', 'targOrientation': 0}
38.9645 	EXP 	text: autoDraw = False
38.9645 	EXP 	text: autoDraw = False
38.9645 	EXP 	image: autoDraw = True
39.3645 	EXP 	image: autoDraw = False
39.3645 	EXP 	image: autoDraw = False
39.3645 	EXP 	cues: image = 'blank.png'
39.3645 	EXP 	target: ori = 0.0
39.3645 	EXP 	target: image = 'congLeft.png'
39.3645 	EXP 	cues: autoDraw = True
39.3645 	EXP 	fixationshort: autoDraw = True
39.4645 	EXP 	cues: autoDraw = False
39.8479 	EXP 	target: autoDraw = True
39.8645 	EXP 	fixationshort: autoDraw = False
40.3208 	DATA 	Keypress: left
40.3312 	EXP 	cues: autoDraw = False
40.3312 	EXP 	target: autoDraw = False
40.3312 	EXP 	fixationshort: autoDraw = False
40.3312 	EXP 	text: height = 0.04
40.3312 	EXP 	text: height = 0.04
40.3312 	EXP 	text: height = 0.04
40.3312 	EXP 	text: text = 'Correct! Your RT is : 0.46'
40.3312 	EXP 	text: autoDraw = True
41.3155 	EXP 	New trial (rep=0, index=14): {'cue': 'both.png', 'tar': 'congLeft.png', 'corrAns': 'left', 'targOrientation': 0}
41.3311 	EXP 	text: autoDraw = False
41.3311 	EXP 	text: autoDraw = False
41.3311 	EXP 	image: autoDraw = True
41.7313 	EXP 	image: autoDraw = False
41.7313 	EXP 	image: autoDraw = False
41.7313 	EXP 	cues: image = 'both.png'
41.7313 	EXP 	target: ori = 0.0
41.7313 	EXP 	target: image = 'congLeft.png'
41.7313 	EXP 	cues: autoDraw = True
41.7313 	EXP 	fixationshort: autoDraw = True
41.8311 	EXP 	cues: autoDraw = False
42.2145 	EXP 	target: autoDraw = True
42.2311 	EXP 	fixationshort: autoDraw = False
42.6842 	DATA 	Keypress: left
42.6978 	EXP 	cues: autoDraw = False
42.6978 	EXP 	target: autoDraw = False
42.6978 	EXP 	fixationshort: autoDraw = False
42.6978 	EXP 	text: text = 'Correct! Your RT is : 0.46'
