CExp1,HExp1,CExp2,HExp2,CExp3,HExp3,CExp4,HExp4,CExp5,HExp5
1.6595622,0.731963252,0.8620435,0.78193612,0.9886542,0.845110875,0.9187338,0.79115259,1.9822758,0.716340414
4.501101,0.681110867,1.0465339,0.772439343,0.8695912,0.819358869,0.8328517,0.955786812,2.8822725,0.71159564
2.3743759,0.749349737,0.8459254,0.746929934,0.8744009,0.867681823,1.0680055,0.959888632,2.324063,0.712810067
2.6860122,0.708174977,0.9580461,0.770694422,0.8943997,0.855752946,0.9291249,0.846066212,1.521828,0.713375409
3.311237,0.735106235,0.8337026,0.785348694,1.010656,0.826609311,0.8882008,0.86723033,2.5559195,0.708947585
3.1957733,0.771269483,1.0186001,0.787596226,0.9466972,0.857026214,0.8229496,0.949834891,1.5135113,0.721614621
2.4033909,0.722040395,0.9646839,0.807280923,0.9223709,0.850001348,1.0430396,0.988521043,1.1243368,0.701779654
1.0245404,0.713071213,0.9475463,0.771603502,0.9395593,0.832602309,0.7829474,0.878222663,1.6047093,0.734940775
1.3247975,0.724162792,0.8991009,0.798095466,0.9259585,0.852735818,0.9127708,0.826985536,1.7672853,0.717799158
1.7560004,0.697074456,0.9521145,0.754116212,0.9552815,0.83620229,0.9054651,1.020338066,2.0034924,0.717923157
0.9130238,0.668279815,1.0766566,0.78230466,0.91597,0.851052029,0.9479999,0.816285099,2.0535218,0.709442477
2.6458738,0.739987835,0.8852107,0.747834448,0.9253515,0.834343094,1.0657031,0.817460864,1.4400605,0.705988443
2.468579,0.711606234,0.91871,0.753493137,0.9220615,0.89871614,1.0610908,0.928467216,1.7043058,0.700241108
1.6907108,0.702492492,0.910665,0.775823784,0.9496285,0.850621972,0.9781508,0.759516804,1.4385239,0.693770846
2.0158667,0.701465284,1.0815756,0.801238421,0.9381354,0.853948007,0.9365587,0.937231648,1.7181638,0.73881465
1.2462861,0.726906959,1.1025171,0.807822352,0.9222614,0.832221119,0.792897,0.986270395,0.9646792,0.717106601
0.8811905,0.761553964,1.0379012,0.840535165,0.9687556,0.842236906,0.9459758,0.949929519,1.9675659,0.701495465
0.9709363,0.669824159,0.9943395,0.785543198,0.9222475,0.883526868,1.0662514,0.830146305,2.628958,0.718822303
1.939864,0.673077831,0.9734988,0.744473734,0.9540404,0.838635112,0.8676194,0.873999511,2.1556343,0.746232523
4.198267,0.689700784,0.9522065,0.747473093,0.9151965,0.827487598,0.9174455,0.891918027,1.9762964,0.707193804
3.3633091,0.72046003,0.9207195,0.82146852,0.8582255,0.880278784,0.8796891,0.890195696,1.7431526,0.721375293
1.2028062,0.699355364,0.9803152,0.729879208,0.9750588,0.848261943,1.0478602,0.930264595,1.6465731,0.699776875
2.241621,0.727220204,0.9982653,0.774328346,0.9050494,0.835024917,0.9304123,1.024702471,2.0598494,0.690954997
2.5766562,0.757190683,0.8341351,0.760392577,0.9167465,0.844184054,0.8765432,0.827221269,1.3357657,0.74659378
2.6375383,0.745505886,1.0515144,0.804681411,0.9048359,0.859979188,0.8624206,0.758051704,1.5801596,0.720718631
0.9643731,0.756794938,0.9660073,0.779997349,0.918855,0.801554087,0.8790229,0.860172502,1.0874635,0.718202028
1.868285,0.711186013,0.8928249,0.7406813,0.9300678,0.828392496,0.9028083,0.888672378,2.311147,0.72150937
0.977043,0.712873127,0.8648367,0.773552292,0.8767095,0.81344372,0.8306183,1.056144172,2.1752028,0.683895533
2.8424,0.721421254,1.140634,0.750887244,0.8969283,0.826415516,0.8477236,0.846744511,1.8915575,0.717391793
3.1248876,0.718859598,0.9037843,0.798357325,0.9475386,0.849220675,0.9009383,0.917173761,1.2277792,0.714611245
1.4573344,0.744989646,0.9008604,0.757806446,0.8717411,0.81492848,1.0149267,0.993700727,1.972273,0.738238429
1.9086121,0.701469591,0.9911878,0.780352485,0.9458517,0.819331916,0.969629,0.876278324,1.4359172,0.743286992
1.574987,0.712693211,0.9883202,0.745092803,0.8799975,0.874343508,0.9341663,0.933698479,1.0680936,0.688784771
1.6610672,0.782232007,1.0549017,0.807198956,0.9327153,0.857752077,0.9105752,0.810144876,2.345322,0.719387597
2.2540462,0.762522722,1.0285415,0.799986979,0.9530391,0.849069457,1.0237987,0.988857194,2.4730125,0.69321694
2.5171385,0.704475128,0.9039684,0.764233821,0.9354363,0.852250692,0.9370185,0.88020907,1.3208152,0.743971701
1.331233,0.72172469,0.9177138,0.811949516,0.9599569,0.884033873,0.9539956,0.841995102,1.8050855,0.691981095
1.3468327,0.613158369,0.8399934,0.794458492,1.0101237,0.843127779,0.8158842,0.885417233,1.6468901,0.706785238
0.8480963,0.730021255,0.9693107,0.802884595,0.9035072,0.808507798,1.018674,0.89067639,1.6675593,0.733842327
2.099367,0.740173062,0.8865906,0.797980834,0.8939276,0.880268947,0.9854712,1.003959783,1.8190588,0.723413235
2.3278523,0.713503141,0.8408847,0.735053836,0.9235254,0.882794936,0.8635936,0.8442457,1.6845088,0.72087561
1.4372442,0.734017191,1.1068869,0.711247028,0.8620931,0.823204669,0.9188249,0.832057437,1.8743267,0.708819239
1.9832893,0.699429794,1.0273441,0.77044657,0.9613617,0.812956284,0.8884196,0.929688291,2.5140697,0.710178476
1.7412925,0.740870019,0.8788315,0.747554039,0.9297,0.840785788,0.8744045,0.899390792,2.4011463,0.724782009
1.0715407,0.703904433,0.8781089,0.777469698,0.9534239,0.898077792,1.0014694,0.812525306,1.608107,0.740093362
3.0616298,0.693411775,0.9850109,0.832146208,0.9676281,0.836591099,1.1366386,0.885447719,2.6841569,0.711104708
0.9919909,0.754087944,0.9948944,0.734498739,0.8632263,0.835378264,0.9556153,0.839467716,2.0852132,0.696980653
2.491932,0.717763047,0.9510115,0.738655348,0.8664401,0.881978479,0.9575305,0.837874316,1.8725803,0.696689874
2.076949,0.697608264,0.8467439,0.758455039,0.9302202,0.851347153,1.0580412,0.922587572,1.3468555,0.717044484
2.0162005,0.727573131,1.0400193,0.766684732,0.9490238,0.810352179,0.9318842,0.862636006,1.2109935,0.681336834
